id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3547701,Two great rooms in the heart of Barcelona,17860218,David,Eixample,l'Antiga Esquerra de l'Eixample,41.3902,2.16011,Private room,59,3,7,2019-11-03,1.16,2,54
3548439,"FLAT W/ TERRACE, SEA VIEW+PARKING",17863445,Segolene,Horta-Guinardó,el Guinardó,41.41815,2.17188,Entire home/apt,99,2,93,2019-10-06,1.46,1,4
3549317,"big sunny room, metro station Urgell, no students!",4973632,Silvia,Eixample,la Nova Esquerra de l'Eixample,41.38326,2.15522,Private room,24,5,0,,,2,0
3556368,Nice room to rest after a big congress,17905831,Eduard,Sants-Montjuïc,Sants - Badal,41.3792,2.12914,Private room,78,1,2,2015-06-01,0.04,1,365
3556913,Urban Town Suites II,2320210,Jaireh & Patrick,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40525,2.14026,Entire home/apt,109,1,6,2019-10-17,0.13,53,136
3558941,комнатa в барселоне,16703701,Marina,Nou Barris,Ciutat Meridiana,41.46148,2.17926,Private room,25,3,27,2019-08-19,0.42,3,354
3559666,Porta Santa Madrona,6809870,Sara,Sants-Montjuïc,el Poble Sec,41.37453,2.17578,Entire home/apt,105,3,210,2019-10-20,3.35,2,91
3561658,Family apartment in the Sagrada Familia.,11657346,Oriol,Eixample,la Sagrada Família,41.40816,2.17073,Entire home/apt,75,2,244,2019-11-01,3.78,4,34
3565678,"Spacious & chic, private terrace, Rambla Catalunya",5878688,Yaiza,Eixample,la Dreta de l'Eixample,41.39138,2.1658,Hotel room,599,2,15,2019-09-03,0.27,34,342
3567044,Barcelona Vila Olímpica Playa,15944590,Paco,Sant Martí,la Vila Olímpica del Poblenou,41.38947,2.19517,Entire home/apt,195,4,85,2019-10-05,1.35,2,308
3567801,Beautiful room with balcony,17962801,Marta,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39701,2.14929,Private room,65,1,24,2019-10-24,0.45,2,345
3567993,ROMANTIC Apartment WIFI in center,6166581,Koni,Eixample,la Dreta de l'Eixample,41.38985,2.17357,Entire home/apt,120,2,318,2019-10-21,5.11,5,341
3573100,Little Nice Room in the Gotic,5499752,Andrea Giaime,Ciutat Vella,el Barri Gòtic,41.37874,2.17914,Private room,21,2,88,2018-07-10,1.36,4,365
3573198,Big Nice Room in the Gotic,5499752,Andrea Giaime,Ciutat Vella,el Barri Gòtic,41.3806,2.17802,Private room,80,2,30,2018-01-15,0.47,4,365
3582193,Penthouse + Terrace in Old Town,18044256,Victor,Eixample,Sant Antoni,41.37636,2.16609,Private room,25,1,134,2019-10-21,2.10,1,40
3583512,Boat - Apartment 25 min. from Barcelona City,18051054,Antonio,Sant Martí,el Besòs i el Maresme,41.41228,2.22199,Entire home/apt,57,1,181,2019-10-08,2.81,2,160
3586382,OFFERS FOR MONTHS CITY CENTER MINIMUM 32 NIGTHS,368317,Nacharosa,Ciutat Vella,el Raval,41.3829,2.16671,Entire home/apt,60,32,2,2015-01-02,0.03,4,323
3586637,Nice home on a great place,6709450,Alessandro,Gràcia,la Vila de Gràcia,41.40519,2.16297,Entire home/apt,153,3,235,2019-10-29,3.64,6,83
3588409,New Stylish Designer Pad,7209763,Mike,Sants-Montjuïc,el Poble Sec,41.37364,2.16579,Entire home/apt,131,4,224,2019-10-29,3.61,4,155
3589257,Light queen room. St Gervas-Gracia,5405357,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39852,2.15073,Private room,65,1,23,2019-09-29,0.38,2,345
3590912,AMIGO- JUNTO A TURO PARC- 3 habitaciones,2337603,Rosa,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39513,2.14624,Entire home/apt,200,10,9,2019-10-30,0.18,5,365
3593609,COZY ROOM,3594411,Cesc Y Mari,Sant Martí,el Parc i la Llacuna del Poblenou,41.39336,2.18992,Private room,36,4,110,2019-10-25,1.71,6,0
3594201,WELCOME TO BARCELONA II! Sagrada Familia,1288050,Rui,Eixample,la Sagrada Família,41.40272,2.18208,Private room,50,7,41,2018-10-03,0.64,2,0
3603663,Close to Parc Güell and Metro,16031968,Jael & Aitor,Gràcia,el Coll,41.41939,2.14806,Entire home/apt,64,1,256,2019-10-27,4.00,1,2
3604142,Tucson Suites I,2320210,Jaireh & Patrick,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.4048,2.1706,Entire home/apt,177,1,47,2019-10-21,0.87,53,275
3613291,25m Room / Private bathroom,9364002,Jose,Sants-Montjuïc,Hostafrancs,41.37608,2.14296,Private room,60,3,62,2019-08-22,0.97,1,68
3622727,Large Barcelona Apartment,18249680,Hernán,Horta-Guinardó,el Guinardó,41.42129,2.17879,Entire home/apt,131,3,188,2019-10-15,2.96,1,347
3632041,RENT INDIVIDUAL ROOM,3594411,Cesc Y Mari,Sant Martí,el Parc i la Llacuna del Poblenou,41.39181,2.18877,Private room,30,4,168,2019-10-07,2.61,6,282
3634081,Sunny and quiet double room+Balcony,17731552,Carlos,Sant Martí,Sant Martí de Provençals,41.41282,2.19891,Private room,40,2,198,2019-11-04,3.08,2,359
3634997,Vintage - Passeig de Gracia,2439400,KeyBarcelona,Eixample,la Dreta de l'Eixample,41.38986,2.1671,Entire home/apt,134,3,69,2019-10-14,1.08,47,234
3636416,CENTRAL & BEAUTIFUL APARTMENT / BCN,18338538,Vanina,Sants-Montjuïc,el Poble Sec,41.37307,2.16826,Entire home/apt,90,2,264,2019-10-23,4.15,1,333
3641337,Double in suite room 5min beach,18380751,Fernando,Sant Martí,el Poblenou,41.39929,2.20558,Private room,40,1,242,2019-10-25,3.83,1,351
3644157,"Authentic & Artistic ""L'auberge Espagnole""",12808705,Helena,Ciutat Vella,el Raval,41.37761,2.17237,Private room,30,2,243,2019-10-24,4.43,2,329
3645268,Stylish Apartment C in city center,1228590,Antonio,Eixample,la Dreta de l'Eixample,41.39316,2.1639,Entire home/apt,303,2,218,2019-10-11,3.39,5,118
3645274,Piso calidad/precio exelente !!!!!,18412267,Mirella.,Sant Martí,el Parc i la Llacuna del Poblenou,41.39719,2.19251,Entire home/apt,80,1,326,2019-11-03,5.09,3,133
3647745,Shining room with a lovely window.,18433023,Emilio,Sants-Montjuïc,el Poble Sec,41.37073,2.16061,Private room,28,3,193,2019-10-14,3.02,1,340
3651221,Modernist Yoga studio flat in the city centre,11940916,Ivan,Les Corts,les Corts,41.38685,2.13117,Entire home/apt,150,3,1,2019-09-29,0.71,1,363
3652362,Tucson Suites II,2320210,Jaireh & Patrick,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40446,2.17036,Entire home/apt,177,1,36,2019-10-22,0.68,53,334
3652628,Tucson Suites III,2320210,Jaireh & Patrick,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40556,2.1705,Entire home/apt,184,1,33,2019-10-08,0.56,53,301
3663241,Nice & Quite Center Boquería Raval,9539548,Sonia,Ciutat Vella,el Barri Gòtic,41.38545,2.17337,Private room,39,1,143,2019-10-06,2.24,2,0
3671014,Luxury apartment with wide terrace next to the Barcelona Fair,1986299,Clickandflat,Eixample,Sant Antoni,41.37628,2.15502,Entire home/apt,90,1,37,2019-10-12,0.67,18,126
3675469,Habitación Doble / Double Room,17688638,Xavi,Gràcia,la Vila de Gràcia,41.4009,2.15602,Private room,41,3,148,2019-06-28,2.32,1,0
3677434,Perfect Room for August in Gracia,18679163,Caterina,Gràcia,la Vila de Gràcia,41.40333,2.15746,Private room,38,10,0,,,1,0
3680769,Apartment close to Sagrada Familia,12998133,Laura,Eixample,el Fort Pienc,41.40175,2.18441,Entire home/apt,100,2,186,2019-10-25,3.32,3,297
3683532,Wonderfull Room in the Gotic Area,5398370,Chiara,Ciutat Vella,el Barri Gòtic,41.38077,2.1771,Private room,40,7,2,2014-09-22,0.03,1,0
3684919,Barcelona-Park Güell Apartment,15231026,Isabel,Gràcia,la Salut,41.41239,2.15591,Entire home/apt,65,3,216,2019-11-03,3.66,1,204
3685880,Habitación con cama doble soleada,7548175,Santiago,Sant Martí,el Parc i la Llacuna del Poblenou,41.39856,2.19367,Private room,35,1,27,2016-10-31,0.42,1,0
3699971,Small but cozy room,18856624,Juliana,Ciutat Vella,el Raval,41.37921,2.16449,Private room,30,1,5,2017-09-02,0.18,1,0
3702627,Charming with terrace and balcony - ATU 14,1275637,Jerome & Co,Sant Martí,el Camp de l'Arpa del Clot,41.40876,2.18577,Entire home/apt,116,1,136,2019-10-10,2.38,32,338
3705617,Double room in Barcelona centre,7714083,Diego,Ciutat Vella,el Barri Gòtic,41.38524,2.17702,Private room,42,5,9,2016-09-30,0.17,1,0
3707514,Big Room & Perfect Location,6832018,Ivan,Eixample,la Dreta de l'Eixample,41.39022,2.1742,Private room,70,1,365,2019-10-28,5.76,2,263
3709784,Cozy studio close to Park Güell,18926238,María Jacinta & Alex,Horta-Guinardó,el Carmel,41.41853,2.15998,Entire home/apt,55,2,122,2019-11-04,1.92,1,352
3716592,Penthouse in the heart of BCN,10339454,Natalia,Eixample,la Dreta de l'Eixample,41.39709,2.17137,Entire home/apt,128,7,98,2019-10-25,1.54,1,347
3717309,Sunny room close to the beach,18976620,Svetlana,Sant Martí,el Besòs i el Maresme,41.41235,2.21695,Private room,30,30,9,2015-11-01,0.14,2,61
3717522,"Very central, cozy and quiet flat. WIFI.",1712045,Alberto,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38896,2.17561,Private room,65,3,6,2017-07-01,0.18,1,0
3717736,Sunny room near to the beach,18976620,Svetlana,Sant Martí,el Besòs i el Maresme,41.4141,2.21439,Private room,29,30,9,2019-10-12,0.14,2,47
3720056,Pepones house / 3br + terrace,789080,Pepones&Friends,Eixample,la Dreta de l'Eixample,41.39548,2.17192,Entire home/apt,58,7,18,2018-12-28,0.28,3,125
3727916,Splendid & Superb Park Güell House,13066925,Dolors,Gràcia,Vallcarca i els Penitents,41.41401,2.14724,Entire home/apt,415,3,53,2019-10-18,0.86,2,350
3732820,Plaza Catalunya Executive up to 6,1432835,Angel,Eixample,la Dreta de l'Eixample,41.38616,2.16739,Entire home/apt,99,3,191,2019-10-26,3.40,37,21
3734039,"Charming Princesita Apartment,2 ensuite bathrooms",582060,Fernando,Eixample,la Dreta de l'Eixample,41.39863,2.1711,Entire home/apt,125,32,13,2019-08-08,0.23,23,158
3735449,Principito Apartment w/2 Ensuite Bathrooms,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39896,2.17234,Entire home/apt,127,32,14,2019-09-01,0.22,23,259
3738266,ROOM with a DOBLE bed. CENTRAL flat,7315193,Victoria,Eixample,la Nova Esquerra de l'Eixample,41.38153,2.1574,Private room,51,2,167,2019-11-03,2.68,1,137
3738979,3BR/3BA with Pink Suite - All EN SUITE Bathrooms,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39873,2.17147,Entire home/apt,215,2,60,2019-10-17,1.16,23,294
3744235,Beautiful apartment in C/Sepulveda,9478280,Pia Hankö,Eixample,Sant Antoni,41.38422,2.1616,Entire home/apt,170,3,32,2019-10-06,0.52,29,263
3744593,Apt with cozy terrace,71615,Mireia And Maria,Eixample,l'Antiga Esquerra de l'Eixample,41.38549,2.15942,Entire home/apt,65,1,53,2019-10-27,1.00,30,308
3750851,Suite with PRIVATE living room and sunny terrace,19191277,Grin & Christian,Eixample,la Nova Esquerra de l'Eixample,41.38199,2.14752,Private room,80,5,52,2016-09-16,0.82,1,300
3753467,NEW Sagrada Familia free Wi-Fi,19211814,Isabel Y Joana,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40407,2.16941,Entire home/apt,90,3,80,2019-10-14,1.27,1,307
3756811,Enchanted Apartment with Balcony,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39785,2.17163,Entire home/apt,100,32,22,2019-10-15,0.38,23,129
3757269,3BR/3BA Painted in White Apartment,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39927,2.17087,Entire home/apt,190,2,78,2019-10-22,1.26,23,278
3763062,Charming Modernist-style Apartment HUTB010339,2509252,Montaber,Eixample,Sant Antoni,41.37518,2.15643,Entire home/apt,85,1,158,2019-11-05,2.48,24,328
3763205,The Split Level 4bed/4bath,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39713,2.16999,Entire home/apt,275,2,78,2019-10-18,1.28,23,275
3763410,PLAZA CATALUÑA/LAS RAMBLAS DESIGN AP,13772145,Magda,Eixample,la Dreta de l'Eixample,41.38585,2.16694,Entire home/apt,130,3,526,2019-11-06,8.24,1,145
3763933,Magnifico 4be-3ba Church Views,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39811,2.17239,Entire home/apt,285,2,105,2019-10-26,1.71,23,265
3764291,Petit Versailles with Balcony,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39926,2.17084,Entire home/apt,120,32,16,2019-09-22,0.28,23,247
3765986,Nice and cosy room near Camp Nou,10365032,Michel,Les Corts,la Maternitat i Sant Ramon,41.37752,2.12417,Private room,20,2,1,2016-08-11,0.03,1,0
3766422,"Private TRIPLE ROOM, excellent location!",11230337,Lili,Eixample,el Fort Pienc,41.39696,2.17998,Private room,15,1,251,2019-10-21,4.48,2,289
3766527,Habitación en Sant Antoni,19295200,Ahmel,Eixample,Sant Antoni,41.38088,2.15994,Private room,20,2,23,2016-11-07,0.36,1,0
3770072,Redesigned Apartment with Exclusive Rooftop Terrace,4064440,En Ville,Eixample,Sant Antoni,41.38031,2.1622,Entire home/apt,100,3,129,2019-10-26,2.03,12,283
3773767,Feel like home in Bcn (WIFI),1449285,Gianluca,Sants-Montjuïc,el Poble Sec,41.37487,2.1606,Entire home/apt,170,1,369,2019-10-25,5.80,1,315
3773985,Apto. para 4 con aire acondicionado,5843487,Rosario/Diana,Sarrià-Sant Gervasi,les Tres Torres,41.39401,2.13208,Entire home/apt,115,1,56,2019-10-25,0.88,12,248
3776245,LOVELY SINGLE ROOM IN THE HEART OF  POBLE SEC!!,8025091,Giorgia,Sants-Montjuïc,el Poble Sec,41.37331,2.16222,Private room,38,2,21,2019-06-23,0.67,1,88
3776686,"Beautiful, between La Pedrera & Casa Batlló*Bcn*",10547296,María & Oscar,Eixample,la Dreta de l'Eixample,41.39326,2.1615,Entire home/apt,205,2,159,2019-10-20,2.50,57,256
3778832,Beautiful apartment in cool neightb,19381366,Diego,Sants-Montjuïc,el Poble Sec,41.37293,2.16366,Entire home/apt,125,1,332,2019-11-08,5.22,1,162
3785957,"Kings Flat, Views to Sagrada Familia, 6be 4ba",582060,Fernando,Eixample,la Dreta de l'Eixample,41.39923,2.17167,Entire home/apt,355,2,106,2019-10-18,1.73,23,198
3786665,"5BE Queens' Flat, Plenty of Light",582060,Fernando,Eixample,la Dreta de l'Eixample,41.39876,2.17125,Entire home/apt,335,3,69,2019-10-21,1.08,23,216
3787050,Cozy & clean room for 1 or 2 guests,19433869,Maria,Nou Barris,Vilapicina i la Torre Llobeta,41.42923,2.16608,Private room,40,3,64,2019-10-21,1.08,3,191
3789444,Habitacion + sala con balcon,19450581,Daniela,Sants-Montjuïc,el Poble Sec,41.37387,2.16795,Private room,45,1,0,,,1,0
3790524,Habitación doble con Balcón centro,8559860,Thania,Ciutat Vella,el Raval,41.37575,2.1722,Private room,25,7,0,,,1,0
3791813,A well-lit bedroom with charm,19466459,Mariana,Sants-Montjuïc,el Poble Sec,41.37399,2.16988,Private room,30,1,367,2019-11-06,5.75,1,276
3795680,SnowWhite 6be/3ba Flat. Central ac.  Roof terrace.,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39916,2.17049,Entire home/apt,180,32,14,2019-10-14,0.22,23,156
3796102,Luxury apartment in city center 23,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.39686,2.15765,Entire home/apt,119,1,53,2019-10-26,0.93,18,121
3796288,Penthouse with Private Terrace.  Central ac,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39789,2.17108,Entire home/apt,110,32,12,2019-10-13,0.20,23,358
3797102,Apartment SF D 3 bedrooms 6 pax - 300 meters from Sagrada Familia,9822728,Apartments Sagrada Familia & Gracia,Eixample,la Sagrada Família,41.40109,2.17608,Entire home/apt,131,3,142,2019-10-10,2.30,19,225
3797696,Luxury apartment in city center 21,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.39794,2.158,Entire home/apt,119,1,73,2019-11-01,1.26,18,114
3797831,Luxury apartment in city center 22,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.39663,2.15824,Entire home/apt,119,1,69,2019-11-04,1.17,18,99
3797915,Attic with private terrace in the city center,1986299,Clickandflat,Gràcia,la Vila de Gràcia,41.39668,2.15616,Entire home/apt,89,1,24,2019-11-05,0.47,18,107
3801715,3 bed rooms flat with a nice view,19468585,Christian,Nou Barris,el Turó de la Peira,41.43061,2.17208,Private room,58,1,0,,,1,0
3804922,Excellent! Centric beautififul apartment *Bcn*,10547296,María & Oscar,Ciutat Vella,el Raval,41.38554,2.16686,Entire home/apt,355,2,208,2019-10-12,3.42,57,0
3806194,Quiet private Room In The Very Center,14836897,Jacopo,Eixample,la Dreta de l'Eixample,41.38916,2.17441,Private room,50,3,54,2019-07-17,1.62,1,0
3806284,Patio in the heart of Barcelona*Bcn*,10547296,María & Oscar,Eixample,la Dreta de l'Eixample,41.39116,2.1733,Entire home/apt,190,2,146,2019-10-25,2.39,57,307
3813833,Espacio Familiar en Sant Gervasi - Galvany,184577,Patricia,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39559,2.13708,Entire home/apt,80,5,1,2019-07-16,0.26,2,0
3814515,Stained Glass Windows Apartment,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39916,2.17081,Entire home/apt,105,32,27,2019-10-02,0.44,23,295
3814722,Modern & Quiet TopFloor Apartment,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39854,2.17007,Entire home/apt,129,2,82,2019-10-24,1.67,23,295
3814908,Cute & Bright Valencia C apartment,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39902,2.16987,Entire home/apt,125,3,66,2019-10-21,1.06,23,294
3815305,The Balcony Apartment,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39779,2.1697,Entire home/apt,140,2,78,2019-10-19,1.44,23,305
3815906,Sunny Quiet Valencia D apartment,582060,Fernando,Eixample,la Dreta de l'Eixample,41.39713,2.17003,Entire home/apt,108,3,57,2019-10-25,0.93,23,279
3816355,"Cait's Penthouse, 2 Private Terraces, For Families",582060,Fernando,Eixample,la Dreta de l'Eixample,41.3979,2.1718,Entire home/apt,170,32,15,2019-08-18,0.25,23,87
3817610,Apartment Batlló 2,849163,Aubalat,Eixample,la Dreta de l'Eixample,41.39219,2.16695,Entire home/apt,95,7,13,2018-08-27,0.22,1,130
3817705,Special duplex in Sagrada Familia,1820272,Rosa,Eixample,la Sagrada Família,41.40128,2.17329,Entire home/apt,70,2,319,2019-10-25,5.00,6,277
3821125,quiet & cozy room in the sky of Barcelona's heart,14422421,Las,Ciutat Vella,el Barri Gòtic,41.38227,2.17698,Private room,40,1,43,2019-09-28,0.68,1,43
3822714,Bright room close to the centre BCN,19433869,Maria,Nou Barris,Vilapicina i la Torre Llobeta,41.42807,2.17061,Private room,35,3,49,2019-09-24,0.81,3,191
3825239,Best Location and apart. in Barcelona City Center,19568880,Asuncion,Eixample,l'Antiga Esquerra de l'Eixample,41.38816,2.15667,Entire home/apt,118,2,48,2019-11-03,0.75,1,215
3826881,Quiet and Light Room ,6581342,Sina,Eixample,la Dreta de l'Eixample,41.39711,2.1729,Private room,25,2,0,,,1,0
3831664,"Fantastic Born with balcony, 3,1",2262273,Rosa,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38622,2.17958,Entire home/apt,95,32,6,2018-12-31,0.11,15,362
3833044,Blue House. Barcelona Beach,10911051,Pool Houses Barcelona,Sant Martí,Provençals del Poblenou,41.41232,2.20816,Entire home/apt,210,3,50,2019-10-03,0.79,6,343
3836584,Private room in cozy apartment !!!,19761318,Maximiliano,Eixample,la Sagrada Família,41.40589,2.17851,Private room,26,4,105,2019-10-29,1.77,1,328
3841327,Comfort by StaYourWay (longstay apartment),9916442,Stayourway Bcn,Eixample,la Dreta de l'Eixample,41.39583,2.16322,Entire home/apt,61,32,18,2019-08-26,0.28,7,175
3845305,LOVELY ROOM IN LICEU,19821352,Guillem,Ciutat Vella,el Raval,41.37909,2.17329,Private room,65,1,0,,,1,0
3846956,Double room close to the center,19433869,Maria,Nou Barris,Vilapicina i la Torre Llobeta,41.4285,2.17102,Private room,30,3,46,2019-10-12,0.84,3,191
3847386,Apartment in Poble Sec,9478280,Pia Hankö,Sants-Montjuïc,el Poble Sec,41.37376,2.17059,Entire home/apt,145,3,13,2019-02-18,0.20,29,335
3851453,Comfortable & Spacious apartment @ Sant Pau,971768,Akira,Horta-Guinardó,Can Baró,41.41724,2.16692,Entire home/apt,75,1,17,2019-10-07,0.27,15,297
3854817,Tranquila céntrica hab. sag.Familia,19884486,Johana,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40245,2.1692,Private room,50,1,0,,,1,365
3855119,Romantic and quiet apartment with Air Conditioning,12686518,Stefanie Y Joan,Horta-Guinardó,Can Baró,41.41757,2.16005,Entire home/apt,80,4,110,2019-10-12,1.85,1,103
3855575,Fantastic penthouse in Bcn Center,5070884,Laia,Eixample,la Dreta de l'Eixample,41.39159,2.17387,Entire home/apt,150,1,299,2019-11-06,4.78,3,318
3858447,"Rest up in the Tub Chair at a Fresh, Pastel-Hued Getaway",19481791,Marta,Sant Martí,el Clot,41.40645,2.1869,Entire home/apt,70,32,2,2019-08-25,0.34,2,292
3864869,Central Apt with Rental Licence,19950109,Lucas J,Ciutat Vella,el Barri Gòtic,41.38612,2.1735,Entire home/apt,100,4,182,2019-10-26,2.87,1,65
3865176,Cozy apartment near Forum 5 people!,19863902,Agnes,Sant Martí,el Besòs i el Maresme,41.41653,2.21174,Entire home/apt,79,2,193,2019-10-22,3.03,1,12
3866295,BIG BEDROOM 15mins TO 'LAS RAMBLAS',19959066,Ruben,Sant Andreu,Sant Andreu,41.4321,2.19343,Private room,21,4,124,2019-10-21,2.15,2,89
3871145,Luminoso apartamento con vidrieras originales cerca de La Pedrera,6958026,Olga,Eixample,la Dreta de l'Eixample,41.39579,2.16009,Entire home/apt,180,32,43,2019-10-27,0.79,1,238
3879178,Beautiful double room for rent,13953449,Dedicacion,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.41117,2.12465,Private room,59,2,133,2019-10-31,2.09,3,333
3879654,Poblenou Beach cozy flat,20054374,Alicia,Sant Martí,el Poblenou,41.4009,2.19922,Entire home/apt,80,2,160,2019-10-06,2.85,1,294
3879659,Double room for rent,13953449,Dedicacion,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.41191,2.12658,Private room,53,2,117,2019-09-16,1.85,3,155
3883387,DOUBLEROOM ROOM WITH PRIVATE TERRACE POBLE SEC,17910806,Andre,Sants-Montjuïc,el Poble Sec,41.37369,2.16231,Entire home/apt,46,32,0,,,1,303
